Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Age,Price_per_Unit_Weight,Item_Visibility_Log,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Non_Consumable,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Age_Category_Mid,Outlet_Age_Category_Old
FDM32,20.5,0.020605032,Fruits and Vegetables,91.083,8,1997,539.298,28,4.443073170731707,0.02039562006865806,True,False,False,0,False,False,True,False,False,True,False,False,True
NCS38,8.6,0.057792343,Household,115.2176,5,1985,1030.6584,40,13.397395348837211,0.05618404101511105,False,False,True,1,False,True,False,False,True,False,True,False,True
NCW30,5.21,0.011072173,Household,257.8962,2,2007,4402.9354,18,49.50023032629559,0.011011325225267203,True,False,False,1,False,False,True,True,False,False,True,True,False
FDD21,10.3,0.057792343,Fruits and Vegetables,115.7176,2,2007,1717.764,18,11.234718446601942,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDH35,18.25,0.060342304,Starchy Foods,165.9526,9,1999,1644.526,26,9.09329315068493,0.058591784295741044,True,False,False,0,False,True,False,False,False,True,False,False,True
NCX17,21.25,0.113833823,Health and Hygiene,232.83,7,2002,1398.18,23,10.956705882352942,0.10780795892370529,True,False,False,1,False,False,True,True,False,False,True,True,False
NCI29,8.6,0.032615377,Health and Hygiene,142.9154,6,2004,992.7078,21,16.618069767441863,0.03209478488846259,True,False,False,1,False,False,True,True,False,False,True,True,False
FDL24,10.3,0.024935297,Baking Goods,172.0422,9,1999,3966.1706,26,16.70312621359223,0.024629485719863755,True,False,False,0,True,True,False,False,False,True,False,False,True
FDI46,9.5,0.074345268,Snack Foods,251.9724,8,1997,3523.4136,28,26.52341052631579,0.07171142300823481,True,False,False,0,False,False,True,False,False,True,False,False,True
DRQ35,9.3,0.042283454,Hard Drinks,125.4388,6,2004,3715.164,21,13.488043010752687,0.04141393512883926,True,False,False,0,False,False,True,True,False,False,False,True,False
FDM04,9.195,0.047387144,Frozen Foods,50.8666,2,2007,871.5322,18,5.531984774333877,0.046298628585133755,True,False,False,0,True,False,True,True,False,True,False,True,False
NCJ17,7.68,0.152865879,Health and Hygiene,84.9224,7,2002,1619.2256,23,11.057604166666666,0.14225091101691562,True,False,False,1,False,False,True,True,False,False,True,True,False
NCJ18,12.35,0.163148041,Household,116.6124,5,1985,3199.8348,40,9.4422995951417,0.15113015778292144,False,False,True,1,False,True,False,False,True,False,True,False,True
DRF13,12.1,0.02984176,Soft Drinks,144.4444,7,2002,3628.61,23,11.937553719008266,0.029405159371121883,True,False,False,0,False,False,True,True,False,False,False,True,False
FDB39,11.6,0.038511676,Dairy,57.7272,6,2004,503.3448,21,4.97648275862069,0.037788607409969324,True,False,False,0,False,False,True,True,False,True,False,True,False
FDT52,9.695,0.047622786,Frozen Foods,246.2144,3,2009,3675.216,16,25.396018566271273,0.04652358408307139,False,True,False,0,True,True,False,False,True,True,False,True,False
FDT60,12.0,0.07554831,Baking Goods,121.9388,8,1997,3219.8088,28,10.161566666666667,0.07283058735932753,True,False,False,0,False,False,True,False,False,True,False,False,True
FDM34,19.0,0.067447572,Snack Foods,132.9626,8,1997,1967.439,28,6.998031578947369,0.0652703520340035,True,False,False,0,False,False,True,False,False,True,False,False,True
FDY27,6.38,0.03187163,Dairy,179.5344,1,1987,4103.9912,38,28.140188087774295,0.03137426978746746,True,False,False,0,False,False,False,False,True,True,False,False,True
FDP08,20.5,0.112638016,Fruits and Vegetables,195.5478,7,2002,3874.956,23,9.538917073170731,0.10673378668937915,True,False,False,0,True,False,True,True,False,True,False,True,False
FDP59,20.85,0.056192276,Breads,103.1648,5,1985,1973.4312,40,4.947952038369304,0.054670248255055724,False,False,True,0,True,True,False,False,True,True,False,False,True
FDQ11,5.695,0.06797671,Breads,257.4988,3,2009,3083.9856,16,45.21489025460931,0.06576593318411961,False,True,False,0,True,True,False,False,True,True,False,True,False
FDV01,19.2,0.142189843,Canned,153.8314,0,1998,155.1314,27,8.012052083333334,0.1329473347209064,False,False,False,0,True,False,True,False,True,True,False,False,True
FDX31,20.35,0.014813268,Fruits and Vegetables,234.9958,1,1987,5842.395,38,11.54770515970516,0.014704623154957179,True,False,False,0,True,False,False,False,True,True,False,False,True
NCX54,9.195,0.080442371,Household,107.7622,0,1998,105.8622,27,11.719651984774334,0.07737056004958824,False,False,False,1,False,False,True,False,True,False,True,False,True
DRC12,17.85,0.03781972,Soft Drinks,191.6188,6,2004,2475.4444,21,10.734946778711484,0.037122089505409774,True,False,False,0,False,False,True,True,False,False,False,True,False
FDU11,4.785,0.092145264,Breads,120.7098,5,1985,3735.8038,40,25.226708463949844,0.08814389411661294,False,False,True,0,False,True,False,False,True,True,False,False,True
NCB30,14.6,0.025702994,Household,199.9084,8,1997,2380.9008,28,13.692356164383561,0.025378225309126548,True,False,False,1,False,False,True,False,False,False,True,False,True
FDS27,10.195,0.012483408,Meat,195.411,7,2002,2749.754,23,19.16733692986758,0.012406132703792344,True,False,False,0,True,False,True,True,False,True,False,True,False
FDX16,17.85,0.057792343,Frozen Foods,148.005,3,2009,898.83,16,8.291596638655461,0.05618404101511105,False,True,False,0,False,True,False,False,True,True,False,True,False
NCL53,7.5,0.036204764,Health and Hygiene,176.1028,1,1987,1948.1308,38,23.480373333333333,0.03556477295601914,True,False,False,1,False,False,False,False,True,False,True,False,True
NCZ30,6.59,0.026238087,Household,121.6098,7,2002,2410.196,23,18.453687405159332,0.025899773434542073,True,False,False,1,False,False,True,True,False,False,True,True,False
FDB15,10.895,0.137584599,Dairy,262.2568,2,2007,3954.852,18,24.071298760899495,0.12890724182470553,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY51,12.5,0.080741927,Meat,220.8798,5,1985,6170.6344,40,17.670384,0.07764777472507481,False,False,True,0,False,True,False,False,True,True,False,False,True
NCT18,14.6,0.059741172,Household,179.6976,2,2007,5070.7328,18,12.308054794520547,0.05802470094934029,True,False,False,1,False,False,True,True,False,False,True,True,False
FDL32,15.7,0.214423791,Fruits and Vegetables,111.6544,4,1985,335.5632,40,7.111745222929937,0.19426971821173283,False,False,False,0,True,False,True,False,False,True,False,False,True
FDK46,9.6,0.051677051,Snack Foods,258.062,3,2009,2856.282,16,26.881458333333335,0.050386081444304835,False,True,False,0,False,True,False,False,True,True,False,True,False
FDI22,12.6,0.168455549,Snack Foods,211.0612,4,1985,418.1224,40,16.75088888888889,0.1556828331948899,False,False,False,0,False,False,True,False,False,True,False,False,True
FDF21,10.3,0.057792343,Fruits and Vegetables,189.053,7,2002,5313.084,23,18.354660194174755,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
FDR34,17.0,0.016055615,Snack Foods,228.4352,2,2007,8245.2672,18,13.437364705882354,0.015928086831384622,True,False,False,0,True,False,True,True,False,True,False,True,False
FDJ50,8.645,0.021619564,Canned,50.6982,9,1999,736.3748,26,5.864453441295547,0.021389175905215236,True,False,False,0,False,True,False,False,False,True,False,False,True
FDC34,16.0,0.173027688,Snack Foods,155.2972,9,1999,3583.3356,26,9.706075,0.15958817382583576,True,False,False,0,True,True,False,False,False,True,False,False,True
FDW51,6.155,0.095045476,Meat,213.456,3,2009,2556.672,16,34.68009748172217,0.09079589299970023,False,True,False,0,True,True,False,False,True,True,False,True,False
FDR28,13.85,0.025891588,Frozen Foods,165.121,6,2004,2936.178,21,11.922093862815885,0.025562076448319336,True,False,False,0,True,False,True,True,False,True,False,True,False
FDV60,20.199999999999996,0.205484395,Baking Goods,198.011,4,1985,392.822,40,9.80252475247525,0.186881473719136,False,False,False,0,True,False,True,False,False,True,False,False,True
FDI45,13.1,0.037793818,Fruits and Vegetables,173.8054,2,2007,2801.6864,18,13.267587786259542,0.037097131102000726,True,False,False,0,False,False,True,True,False,True,False,True,False
NCB30,14.6,0.045002624,Household,196.5084,4,1985,198.4084,40,13.459479452054795,0.044019396418406444,False,False,False,1,False,False,True,False,False,False,True,False,True
DRO59,11.8,0.054460571,Hard Drinks,77.0012,2,2007,2277.036,18,6.525525423728813,0.053029329056970276,True,False,False,0,False,False,True,True,False,False,False,True,False
FDU12,15.5,0.075736746,Baking Goods,265.5568,6,2004,4482.1656,21,17.132696774193548,0.07300577195418759,True,False,False,0,True,False,True,True,False,True,False,True,False
NCX18,14.15,0.014719325,Household,196.911,0,1998,392.822,27,13.915971731448764,0.014612047159487968,False,False,False,1,False,False,True,False,True,False,True,False,True
NCH30,17.099999999999998,0.066828857,Household,114.186,5,1985,1924.162,40,6.677543859649124,0.06469056301611895,False,False,True,1,False,True,False,False,True,False,True,False,True
FDE11,17.7,0.23653561,Starchy Foods,184.1924,4,1985,185.0924,40,10.406350282485876,0.21231360659416856,False,False,False,0,True,False,True,False,False,True,False,False,True
FDE32,20.7,0.04903471,Fruits and Vegetables,39.9506,2,2007,872.8638,18,1.9299806763285026,0.04787041752260535,True,False,False,0,False,False,True,True,False,True,False,True,False
FDP25,15.2,0.035497039,Canned,216.7824,0,1998,436.7648,27,14.262,0.03488154236124349,False,False,False,0,False,False,True,False,True,True,False,False,True
NCM29,11.5,0.017638893,Health and Hygiene,132.7626,6,2004,2885.5772,21,11.544573913043477,0.01748513319566978,True,False,False,1,False,False,True,True,False,False,True,True,False
FDQ21,21.25,0.01945343,Snack Foods,120.8756,9,1999,1454.1072,26,5.688263529411765,0.019266630734507358,True,False,False,0,False,True,False,False,False,True,False,False,True
FDN24,14.1,0.11326743,Baking Goods,54.5956,8,1997,1037.3164,28,3.872028368794326,0.1072993219576508,True,False,False,0,False,False,True,False,False,True,False,False,True
DRY23,9.395,0.109713464,Soft Drinks,41.3112,2,2007,255.6672,18,4.3971474188398085,0.10410184145969792,True,False,False,0,True,False,True,True,False,False,False,True,False
FDW04,8.985,0.057792343,Frozen Foods,130.531,5,1985,5582.733,40,14.527657206455205,0.05618404101511105,False,False,True,0,True,True,False,False,True,True,False,False,True
FDM01,7.895,0.094952408,Breakfast,101.1332,3,2009,1332.9316,16,12.809778340721977,0.09071089931022136,False,True,False,0,True,True,False,False,True,True,False,True,False
NCW29,14.0,0.029026218,Health and Hygiene,131.331,2,2007,3635.268,18,9.380785714285713,0.028612935633253733,True,False,False,1,False,False,True,True,False,False,True,True,False
FDG33,5.365,0.140123575,Seafood,172.0764,1,1987,2748.4224,38,32.0738863000932,0.13113665565445073,True,False,False,0,True,False,False,False,True,True,False,False,True
FDV51,16.35,0.03272295,Meat,165.7842,2,2007,1823.6262,18,10.139706422018348,0.0321989547464379,True,False,False,0,False,False,True,True,False,True,False,True,False
NCQ18,15.75,0.135836828,Household,100.37,2,2007,1298.31,18,6.372698412698413,0.1273696726581876,True,False,False,1,False,False,True,True,False,False,True,True,False
NCL53,7.5,0.036382524,Health and Hygiene,177.9028,3,2009,1416.8224,16,23.720373333333335,0.03573630734828824,False,True,False,1,False,True,False,False,True,False,True,True,False
FDQ39,14.8,0.057792343,Meat,189.3846,1,1987,4777.115,38,12.796256756756756,0.05618404101511105,True,False,False,0,False,False,False,False,True,True,False,False,True
FDF46,7.07,0.094201018,Snack Foods,115.8834,2,2007,1036.6506,18,16.39086280056577,0.09002443300723613,True,False,False,0,False,False,True,True,False,True,False,True,False
NCA06,20.5,0.143506376,Household,34.719,9,1999,768.999,26,1.693609756097561,0.13409931032873043,True,False,False,1,False,True,False,False,False,False,True,False,True
FDV26,20.25,0.133347119,Dairy,193.0794,4,1985,975.397,40,9.534785185185186,0.1251753067035567,False,False,False,0,True,False,True,False,False,True,False,False,True
FDJ04,18.0,0.124428516,Frozen Foods,119.9124,6,2004,948.0992,21,6.6618,0.11727492081011864,True,False,False,0,False,False,True,True,False,True,False,True,False
FDE28,9.5,0.221856492,Frozen Foods,231.8668,0,1998,230.3668,27,24.407031578947368,0.20037141686459714,False,False,False,0,True,False,True,False,True,True,False,False,True
NCZ29,15.0,0.071312064,Health and Hygiene,125.7362,1,1987,3020.0688,38,8.382413333333334,0.06888412530763335,True,False,False,1,False,False,False,False,True,False,True,False,True
FDW43,20.1,0.022425236,Fruits and Vegetables,226.3036,8,1997,910.8144,28,11.258885572139302,0.02217748743510219,True,False,False,0,True,False,True,False,False,True,False,False,True
FDZ49,11.0,0.133352623,Canned,219.7798,9,1999,2644.5576,26,19.979981818181816,0.1251801631032801,True,False,False,0,True,True,False,False,False,True,False,False,True
NCJ05,18.7,0.046079558,Health and Hygiene,151.5682,6,2004,1982.0866,21,8.105251336898396,0.04504942202379384,True,False,False,1,False,False,True,True,False,False,True,True,False
NCP29,8.42,0.057792343,Health and Hygiene,64.2168,5,1985,1278.336,40,7.626698337292162,0.05618404101511105,False,False,True,1,False,True,False,False,True,False,True,False,True
FDS16,15.15,0.066446521,Frozen Foods,147.976,3,2009,732.38,16,9.767392739273927,0.06433211327443375,False,True,False,0,True,True,False,False,True,True,False,True,False
FDZ45,14.1,0.066979957,Snack Foods,196.7084,9,1999,3174.5344,26,13.95095035460993,0.06483218770082472,True,False,False,0,False,True,False,False,False,True,False,False,True
NCP29,8.42,0.187918654,Health and Hygiene,65.4168,0,1998,127.8336,27,7.769216152019002,0.17220274553209286,False,False,False,1,False,False,True,False,True,False,True,False,True
FDZ58,17.85,0.051924192,Snack Foods,121.0072,5,1985,2940.1728,40,6.779114845938374,0.0506210508825094,False,False,True,0,False,True,False,False,True,True,False,False,True
FDV55,17.75,0.054806734,Fruits and Vegetables,145.1444,5,1985,3918.8988,40,8.177149295774647,0.05335755962526976,False,False,True,0,False,True,False,False,True,True,False,False,True
NCV53,8.27,0.018813601,Health and Hygiene,237.988,8,1997,7190.64,28,28.77726723095526,0.01863881405368511,True,False,False,1,False,False,True,False,False,False,True,False,True
FDV47,17.1,0.094910421,Breads,84.5566,4,1985,253.6698,40,4.944830409356725,0.0906725526161279,False,False,False,0,False,False,True,False,False,True,False,False,True
FDD45,8.615,0.116722514,Fruits and Vegetables,95.4436,3,2009,567.2616,16,11.078769587928033,0.11039806845559356,False,True,False,0,False,True,False,False,True,True,False,True,False
FDP26,7.785,0.244338986,Dairy,105.9306,4,1985,209.0612,40,13.607013487475914,0.21860445398104816,False,False,False,0,False,False,True,False,False,True,False,False,True
DRD37,9.8,0.013863257,Soft Drinks,45.106,9,1999,1398.18,26,4.60265306122449,0.013768041045648551,True,False,False,0,False,True,False,False,False,False,False,False,True
FDT09,15.15,0.021471456,Snack Foods,131.0284,4,1985,131.8284,40,8.648739273927394,0.021244191664366835,False,False,False,0,True,False,True,False,False,True,False,False,True
FDM03,12.65,0.057792343,Meat,109.1938,5,1985,2036.6822,40,8.6319209486166,0.05618404101511105,False,False,True,0,False,True,False,False,True,True,False,False,True
FDW09,13.65,0.026067434,Snack Foods,78.8302,2,2007,713.0718,18,5.775106227106227,0.025733469734973837,True,False,False,0,True,False,True,True,False,True,False,True,False
FDX10,6.385,0.123710526,Snack Foods,37.1874,8,1997,247.0118,28,5.824181675802662,0.11663617915669104,True,False,False,0,True,False,True,False,False,True,False,False,True
FDZ60,20.5,0.119547387,Baking Goods,108.9596,9,1999,539.298,26,5.31510243902439,0.11292448487901531,True,False,False,0,False,True,False,False,False,True,False,False,True
FDM58,16.85,0.079690403,Snack Foods,113.4544,8,1997,2908.2144,28,6.733198813056379,0.07667433615129285,True,False,False,0,True,False,True,False,False,True,False,False,True
FDV32,7.785,0.088691614,Fruits and Vegetables,61.851,6,2004,1454.773,21,7.944894026974952,0.08497662111056553,True,False,False,0,False,False,True,True,False,True,False,True,False
FDU07,11.1,0.104784329,Fruits and Vegetables,150.4366,4,1985,151.1366,40,13.552846846846847,0.09965013854456782,False,False,False,0,False,False,True,False,False,True,False,False,True
FDS51,13.35,0.032024659,Meat,62.7194,5,1985,1857.582,40,4.698082397003746,0.0315225611537498,False,False,True,0,False,True,False,False,True,True,False,False,True
NCT17,10.8,0.041950753,Health and Hygiene,190.0214,7,2002,2449.4782,23,17.594574074074075,0.04109468021813062,True,False,False,1,False,False,True,True,False,False,True,True,False
FDA01,15.0,0.091018048,Canned,60.2904,0,1998,117.1808,27,4.01936,0.08711124933555434,False,False,False,0,True,False,True,False,True,True,False,False,True
